timestamp,tweet_id,name,dog_rate,dog_stage,dog_breed,retweet_count,favorite_count,jpg_url,dog_conf
2016-10-29 15:55:58,792394556390137856,BeBe,1.2,,Cocker spaniel,4998,15128,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,0.746387
2016-10-28 17:07:05,792050063153438720,Remus,1.1,,Komondor,2088,8029,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,0.942856
2016-10-27 16:06:04,791672322847637504,,1.3,,Golden retriever,3661,13129,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,0.705092
2016-10-26 22:31:36,791406955684368384,Levi,1.2,,Pembroke,4797,14670,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,0.972629
2016-10-26 16:14:55,791312159183634433,Mabel,1.2,,Miniature pinscher,2963,9841,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,0.892925
2016-10-25 18:44:32,790987426131050500,Misty,1.2,,Cocker spaniel,2483,11089,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,0.349195
2016-10-25 16:00:09,790946055508652032,Betty,1.2,puppo,Golden retriever,5496,18601,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,0.245773
2016-10-24 23:37:28,790698755171364864,Mosby,1.2,,Bernese mountain dog,2203,9158,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,0.996541
2016-10-24 15:53:19,790581949425475584,Duke,1.1,,Malinois,8183,22473,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,0.000152999
2016-10-23 23:42:19,790337589677002753,Maggie,1.2,,Pembroke,2167,8740,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,0.658808
2016-10-23 19:42:02,790277117346975746,Bruce,1.1,,Labrador retriever,3732,14081,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,0.427742
2016-10-23 00:27:05,789986466051088384,Happy,1.2,,Golden retriever,2704,10369,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,0.07853049999999999
2016-10-22 00:45:17,789628658055020548,Eli,1.3,,Chow,2080,8448,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,0.260702
2016-10-21 22:48:24,789599242079838210,Brownie,1.2,,Chesapeake bay retriever,2279,7620,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,0.8788219999999999
2016-10-21 18:16:44,789530877013393408,Rizzy,1.2,,Schipperke,3942,13188,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,0.363272
2016-10-21 00:53:56,789268448748703744,Stella,1.0,,Malamute,3014,10196,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,0.81286
2016-10-20 16:15:26,789137962068021249,Bo,1.2,,Chihuahua,3244,10875,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,0.746135
2016-10-20 01:03:11,788908386943430656,Lucy,1.1,,Golden retriever,14409,30653,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,0.0340897
2016-10-19 15:37:03,788765914992902144,Butter,1.2,,Cocker spaniel,12014,30658,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,0.500509
2016-10-18 16:11:17,788412144018661376,Dexter,1.1,,Golden retriever,5990,16060,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,0.805238
2016-10-18 00:41:57,788178268662984705,,1.3,,Samoyed,2488,8100,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,0.73548
2016-10-17 22:51:57,788150585577050112,Leo,1.3,,Chow,1510,6865,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,0.814145
2016-10-17 15:31:05,788039637453406209,,1.2,,,1535,6867,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,0.0
2016-10-17 00:20:47,787810552592695296,Frank,1.1,,Pug,3540,9717,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,0.362835
2016-10-16 18:11:26,787717603741622272,Tonks,1.3,puppo,German shepherd,3240,11416,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,0.992339
2016-10-15 21:01:17,787397959788929025,Moose,1.1,,Chihuahua,3300,12120,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,0.900483
2016-10-15 16:01:13,787322443945877504,Lincoln,1.0,,Golden retriever,2032,8726,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,0.105703
2016-10-14 16:13:10,786963064373534720,Rory,1.2,,Golden retriever,9327,29725,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,0.915303
2016-10-13 23:23:56,786709082849828864,Logan,7.5,,Pomeranian,7069,20296,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,0.467321
2016-10-13 20:28:35,786664955043049472,,1.2,,Leonberg,2996,11957,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,0.512034
2016-10-13 15:54:28,786595970293370880,Dale,1.1,,Pembroke,3601,10497,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,0.709512
2016-10-13 00:29:39,786363235746385920,Rizzo,1.3,doggo,Golden retriever,4072,12189,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,0.929266
2016-10-12 15:55:59,786233965241827333,Mattie,1.1,,Labrador retriever,5571,17178,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,0.478193
2016-10-11 19:39:28,785927819176054784,Lucy,1.2,,Toy poodle,3652,12696,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,0.00849262
2016-10-11 16:00:24,785872687017132033,Rusty,1.2,,Great pyrenees,2130,7489,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,0.392108
2016-10-11 00:34:48,785639753186217984,Pinot,1.0,pupper,,2561,8735,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,0.0
2016-10-10 17:32:08,785533386513321988,Dallas,1.1,,Miniature pinscher,2334,10183,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,0.436023
2016-10-09 23:44:41,785264754247995392,Doc,1.2,,Chow,1911,8128,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,0.056137
2016-10-09 17:31:53,785170936622350336,Hero,1.1,,Eskimo dog,5639,13491,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,0.0274944
2016-10-08 18:41:19,784826020293709826,Rusty,1.3,,Chow,3712,11310,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,0.0903414
2016-10-07 22:15:26,784517518371221505,Frankie,1.1,,Malamute,2970,10039,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,0.757764
2016-10-07 16:33:21,784431430411685888,Stormy,1.2,,Miniature poodle,1491,6329,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,0.744819
2016-10-06 01:23:05,783839966405230592,Riley,1.3,,,12643,33689,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,0.0
2016-10-06 00:08:09,783821107061198850,Mairi,1.2,,Lakeland terrier,2269,8209,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,0.26565900000000003
2016-10-05 15:47:27,783695101801398276,Loomis,1.2,,Chow,3737,11650,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,0.314265
2016-10-05 00:40:09,783466772167098368,Finn,1.1,,Chihuahua,2608,9468,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,0.789
2016-10-04 19:42:03,783391753726550016,Godi,1.3,,Norwegian elkhound,6441,18908,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,0.87713
2016-10-04 15:55:06,783334639985389568,Dave,1.2,,Cardigan,13616,32651,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,0.593858
2016-10-03 23:25:55,783085703974514689,Earl,1.1,,Chesapeake bay retriever,2565,9112,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,0.240602
2016-10-03 15:42:44,782969140009107456,Cali,1.2,,Golden retriever,8521,26949,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,0.17139300000000002
2016-10-03 01:00:34,782747134529531904,Deacon,1.1,doggo,Golden retriever,1604,8310,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,0.560699
2016-10-02 23:23:04,782722598790725632,Penny,1.0,,Irish setter,6238,19250,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,0.574557
2016-10-02 15:10:30,782598640137187329,Timmy,1.1,,Malamute,2184,8694,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,0.8408709999999999
2016-10-01 19:47:08,782305867769217024,Sampson,1.2,doggo,Briard,6470,18630,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,0.5044270000000001
2016-09-30 20:33:43,781955203444699136,Chipson,1.1,,,3920,12357,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,0.0
2016-09-30 01:08:10,781661882474196992,,0.5,,Pembroke,3129,11634,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,0.438087
2016-09-29 16:03:01,781524693396357120,,1.2,,Chesapeake bay retriever,6426,23163,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,0.0035225
2016-09-28 21:56:36,781251288990355457,Oakley,1.1,,Mexican hairless,2458,9428,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,0.8877709999999999
2016-09-28 16:07:23,781163403222056960,,1.0,,Shetland sheepdog,3168,10895,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,0.973841
2016-09-28 00:46:20,780931614150983680,,1.3,puppo,,8536,24192,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,0.0
2016-09-27 19:54:58,780858289093574656,Dash,1.0,,Chesapeake bay retriever,2328,8033,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,0.488555
2016-09-27 16:06:28,780800785462489090,Koda,1.1,,Siberian husky,1505,6141,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,0.951963
2016-09-27 02:53:48,780601303617732608,Hercules,1.2,,Saint bernard,3839,13525,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,0.995143
2016-09-26 23:04:13,780543529827336192,,1.2,,Golden retriever,2032,7040,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,0.628312
2016-09-26 17:29:48,780459368902959104,Bear,1.1,,Great dane,1224,5892,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,0.382491
2016-09-25 23:47:39,780192070812196864,,1.1,,Vizsla,2589,9712,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,0.144012
2016-09-25 00:06:08,779834332596887552,Scout,1.1,,Golden retriever,8237,21252,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,0.99383
2016-09-23 17:50:56,779377524342161408,,1.2,pupper,,3613,9831,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,0.0
2016-09-23 01:00:13,779123168116150273,Reggie,1.2,,Toy poodle,4207,13206,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,0.43108
2016-09-22 20:33:42,779056095788752897,,1.3,,Chihuahua,5247,16500,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,0.721188
2016-09-22 16:13:51,778990705243029504,Jay,1.1,,Cocker spaniel,8437,22342,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,0.7153510000000001
2016-09-22 00:13:04,778748913645780993,Mya,1.1,,Staffordshire bullterrier,1562,7717,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,0.351434
2016-09-21 17:42:10,778650543019483137,Strider,1.0,,German shepherd,1729,6430,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,0.515699
2016-09-21 16:00:17,778624900596654080,Penny,1.1,,Airedale,1176,5177,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,0.786089
2016-09-21 01:39:11,778408200802557953,,1.4,,Pembroke,5023,15135,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,0.8483620000000001
2016-09-21 00:00:35,778383385161035776,Nala,1.3,,Collie,1271,6515,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,0.345266
2016-09-20 17:36:50,778286810187399168,Stanley,1.1,,Boston bull,3836,11576,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,0.32207
2016-09-20 01:12:28,778039087836069888,,1.2,pupper,German shepherd,3065,9417,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,0.717776
2016-09-20 00:24:34,778027034220126208,Sophie,2.7,pupper,Clumber,1885,7320,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,0.946718
2016-09-19 15:00:20,777885040357281792,Wesley,0.3,,Afghan hound,1893,7078,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,0.123529
2016-09-19 01:42:24,777684233540206592,,1.2,,Cocker spaniel,3403,12518,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,0.253442
2016-09-18 21:33:11,777621514455814149,Derek,1.2,,Chow,2910,9742,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,0.999823
2016-09-17 16:57:35,777189768882946048,Jeffrey,1.2,,Chihuahua,4999,15921,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,0.988412
2016-09-16 16:00:31,776813020089548800,Solomon,1.2,,Toy poodle,1405,5444,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,0.51661
2016-09-15 17:48:25,776477788987613185,Huck,1.1,pupper,Labrador retriever,3249,9858,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,0.8848389999999999
2016-09-15 00:36:55,776218204058357768,,1.3,floofer,Samoyed,18497,33345,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,0.940326
2016-09-14 23:30:38,776201521193218049,,1.0,,Rottweiler,2919,10681,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,0.502228
2016-09-14 17:40:06,776113305656188928,Sampson,1.1,pupper,,5068,13102,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,0.0
2016-09-14 16:00:49,776088319444877312,,1.0,,Pug,179,2045,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,7.657020000000001e-05
2016-09-13 23:44:54,775842724423557120,Blue,1.2,,Chow,3116,13022,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,0.520022
2016-09-13 16:30:07,775733305207554048,Anakin,1.1,doggo,,4627,15413,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,0.0
2016-09-13 16:13:44,775729183532220416,,1.3,,,5302,14361,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,0.0
2016-09-12 16:05:54,775364825476165632,Finley,1.1,doggo,Beagle,3472,8295,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,0.571229
2016-09-11 21:34:30,775085132600442880,Tucker,1.3,,Chow,5488,17281,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,0.316565
2016-09-10 23:54:11,774757898236878852,Finley,1.2,,Toy poodle,2035,9462,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,0.7199409999999999
2016-09-10 16:03:16,774639387460112384,Sprinkles,1.0,,Walker hound,2013,7508,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,0.6275930000000001
2016-09-09 18:31:54,774314403806253056,,1.4,,Eskimo dog,6478,24167,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,0.5960449999999999
2016-09-08 20:45:53,773985732834758656,Winnie,1.1,pupper,Pug,4492,11925,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,0.10957
2016-09-08 16:33:46,773922284943896577,Heinrich,1.2,,Pomeranian,1999,7110,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,0.554331
2016-09-08 02:09:06,773704687002451968,Loki,1.2,,Silky terrier,1891,7317,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,0.324251
2016-09-07 23:52:41,773670353721753600,Shakespeare,1.0,,Old english sheepdog,1501,5935,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,0.969311
2016-09-07 15:44:53,773547596996571136,Chelsea,1.1,pupper,Norwegian elkhound,7126,24553,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,0.372202
2016-09-06 23:56:05,773308824254029826,Bungalo,1.2,,Labrador retriever,8640,25846,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,0.151406
2016-09-06 19:52:39,773247561583001600,Chip,1.0,,Miniature pinscher,3699,10414,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,0.08336879999999999
2016-09-06 16:10:20,773191612633579521,Grey,1.2,,Blenheim spaniel,4736,11117,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,0.427766
2016-09-05 19:22:09,772877495989305348,,1.1,doggo,Norwegian elkhound,4501,9555,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,0.138523
2016-09-05 15:58:34,772826264096874500,Roosevelt,1.1,,Basset,2669,8842,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,0.915351
2016-09-04 23:46:12,772581559778025472,,1.0,,Newfoundland,1968,7192,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,0.574345
2016-09-03 22:02:38,772193107915964416,Willem,1.2,pupper,Pembroke,1612,6665,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,0.367945
2016-09-03 19:23:13,772152991789019136,,1.0,,Golden retriever,1300,4181,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,0.275318
2016-09-03 17:02:54,772117678702071809,Jack,1.2,,Labrador retriever,848,4165,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,0.217821
2016-09-03 16:52:02,772114945936949249,Finn,1.0,,Chihuahua,546,3005,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,0.803293
2016-09-03 16:04:27,772102971039580160,Penny,1.1,,Pembroke,1065,4448,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,0.54178
2016-09-02 18:03:10,771770456517009408,Davey,1.1,,Papillon,3924,13356,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,0.53318
2016-09-02 00:12:18,771500966810099713,Dakota,1.2,,Labrador retriever,3018,9167,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,0.833952
2016-09-01 16:14:48,771380798096281600,Fizz,1.1,,Collie,5912,11746,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,0.503728
2016-09-01 00:04:38,771136648247640064,Dixie,1.1,,Golden retriever,3357,10223,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,0.297402
2016-08-31 21:47:27,771102124360998913,Charlie,1.2,,Labrador retriever,1663,6898,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,0.568789
2016-08-31 15:58:28,771014301343748096,,0.7,,,1782,7032,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,0.0
2016-08-31 00:58:39,770787852854652928,Winston,1.0,,Bernese mountain dog,1415,5498,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,0.787812
2016-08-30 23:58:40,770772759874076672,Sebastian,1.1,,Chow,1626,5749,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,0.979515
2016-08-30 16:11:18,770655142660169732,very,1.1,,,2013,8130,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,0.0
2016-08-30 00:14:12,770414278348247044,,1.1,,Golden retriever,2390,6987,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,0.0535696
2016-08-29 16:14:30,770293558247038976,Jackson,1.0,,Italian greyhound,1718,6923,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,0.931668
2016-08-29 01:22:47,770069151037685760,Carbon,1.0,,Boston bull,2651,8385,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,0.414965
2016-08-28 16:51:16,769940425801170949,Klein,1.2,,Miniature pinscher,11131,34948,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,0.796313
2016-08-28 00:37:54,769695466921623552,Titan,1.3,,Pug,1926,7101,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,0.407117
2016-08-26 16:37:54,769212283578875904,DonDon,1.2,,Golden retriever,1969,5980,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,0.16653800000000002
2016-08-26 00:38:52,768970937022709760,Kirby,1.2,,Pomeranian,7574,16017,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,0.182358
2016-08-25 16:58:45,768855141948723200,Jesse,1.1,,Chow,1034,4660,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,0.7202189999999999
2016-08-25 00:43:02,768609597686943744,Lou,1.0,,Basenji,1382,4580,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,0.183283
2016-08-24 23:50:10,768596291618299904,Oakley,1.2,,Great pyrenees,1473,5592,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,0.729745
2016-08-24 15:43:39,768473857036525572,Chevy,1.1,,Labrador retriever,3958,15110,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,0.73917
2016-08-23 21:09:14,768193404517830656,Gerald,0.8,doggo,,4080,12157,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,0.0
2016-08-23 00:40:31,767884188863397888,Tito,1.0,,,1634,5309,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,0.0
2016-08-22 16:06:54,767754930266464257,Philbert,1.1,,Vizsla,6221,17814,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,0.307794
2016-08-21 23:15:55,767500508068192258,Louie,1.2,,Chow,2688,8295,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,0.483228
2016-08-21 02:47:37,767191397493538821,,1.3,doggo,,4406,13643,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,0.0
2016-08-20 22:12:29,767122157629476866,Rupert,1.3,,Toy poodle,3261,11227,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,0.873841
2016-08-20 00:26:19,766793450729734144,Rufus,1.0,,Beagle,1565,5650,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,0.451697
2016-08-19 17:47:52,766693177336135680,Brudge,1.1,,Doberman,918,4484,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,0.948355
2016-08-18 23:55:18,766423258543644672,Shadoe,0.9,,Keeshond,1825,6671,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,0.995823
2016-08-18 16:38:26,766313316352462849,Oscar,1.2,,Toy poodle,2166,7493,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,0.966896
2016-08-18 00:28:24,766069199026450432,Juno,1.2,,Redbone,1003,4765,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,0.484855
2016-08-17 20:27:34,766008592277377025,Angel,1.1,,Welsh springer spaniel,571,4149,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,0.7281529999999999
2016-08-17 01:20:27,765719909049503744,Brat,1.2,,Golden retriever,2475,8021,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,0.969518
2016-08-16 22:00:23,765669560888528897,Tove,1.2,,Beagle,1407,5760,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,0.993333
2016-08-16 03:52:26,765395769549590528,Zoey,1.3,,Pembroke,3127,20539,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,0.509491
2016-08-16 02:14:15,765371061932261376,Louie,1.1,pupper,Golden retriever,2475,7842,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,0.829456
2016-08-15 16:22:20,765222098633691136,Gromit,1.0,,Dalmatian,3914,12902,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,0.556595
2016-08-14 16:13:27,764857477905154048,Aubie,1.2,,Bernese mountain dog,2029,7099,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,0.7920590000000001
2016-08-13 00:38:30,764259802650378240,Kota,1.0,,German shepherd,1745,6718,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,0.973677
2016-08-11 20:40:41,763837565564780549,Alfie,1.1,,Malamute,4858,14041,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,0.375098
2016-08-10 01:23:03,763183847194451968,Clark,0.8,,Miniature poodle,1702,6004,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,0.354674
2016-08-09 20:03:43,763103485927849985,Belle,1.0,,Chow,2602,8163,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,0.0390848
2016-08-08 17:19:51,762699858130116608,Leela,1.1,,Kelpie,4190,13518,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,0.519047
2016-08-08 02:13:34,762471784394268675,Glenn,1.2,,Samoyed,7612,12571,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,0.540276
2016-08-08 01:44:46,762464539388485633,Buddy,1.2,,Chow,4839,11503,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,0.999953
2016-08-07 15:56:28,762316489655476224,Scout,1.1,,,1298,5350,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,0.0
2016-08-06 21:20:40,762035686371364864,,1.4,,,17919,35400,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,0.0
2016-08-06 17:26:19,761976711479193600,Shelby,1.2,,Labrador retriever,2310,5992,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,0.475552
2016-08-06 02:06:59,761745352076779520,,1.1,,,979,4707,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,0.0
2016-08-05 21:19:27,761672994376806400,,1.0,,,33421,55016,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,0.0
2016-08-05 16:28:54,761599872357261312,Sephie,1.1,,Gordon setter,1336,4578,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,0.240427
2016-08-04 22:52:29,761334018830917632,Bruce,1.0,,Norwegian elkhound,1669,5792,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,0.8229360000000001
2016-08-04 20:09:17,761292947749015552,Bonaparte,1.1,,Standard poodle,1265,4957,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,0.6608930000000001
2016-08-04 15:48:47,761227390836215808,Albert,1.0,,French bulldog,1775,5908,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,0.280802
2016-08-04 01:03:17,761004547850530816,Bo,1.1,,Golden retriever,3952,12482,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,0.735163
2016-08-03 17:43:45,760893934457552897,Wishes,1.1,doggo,Blenheim spaniel,1104,4228,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,0.113992
2016-08-03 02:02:14,760656994973933572,Rose,1.1,,Golden retriever,2210,7343,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,0.760546
